date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:37:25	201298/201298	---M--	200	added ('OK')	image/png	etag:%2261122756-31252%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/EK1280/2-400x400.png	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/EK1280/2-400x400.png	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:25	14290/14290	---M--	200	added ('OK')	image/jpeg	etag:%2261122756-37d2%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/dk1280/1-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/dk1280/1-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:27	100846/100846	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:37:48%20GMT	https://www.playzone.vn/ban-phim-co-dareu-ek1280s-black.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-dareu-ek1280s-black.html	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:27	56818/56818	---M--	200	added ('OK')	image/png	etag:%22611228f3-ddf2%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek1280s/black/10937-400x400.png	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek1280s/black/10937-400x400.png	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:27	67461/67461	---M--	200	added ('OK')	image/png	etag:%22611228f3-10785%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek1280s/black/10935-400x400.png	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek1280s/black/10935-400x400.png	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:29	99968/99968	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:37:50%20GMT	https://www.playzone.vn/ban-phim-co-dareu-ek1280s-pink.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-dareu-ek1280s-pink.html	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:30	14547/14547	---M--	200	added ('OK')	image/jpeg	etag:%22611228f3-38d3%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/EK1280/pink/122432293_383129663058246_2232012278178295724_n-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/EK1280/pink/122432293_383129663058246_2232012278178295724_n-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:31	113795/113795	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:37:52%20GMT	https://www.playzone.vn/ban-phim-co-dareu-ek169.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-dareu-ek169.html	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:31	25578/25578	---M--	200	added ('OK')	image/jpeg	etag:%22611228f4-63ea%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek169/img6805-copy-15550012677301143314986-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek169/img6805-copy-15550012677301143314986-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:31	15797/15797	---M--	200	added ('OK')	image/jpeg	etag:%22611228f4-3db5%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek169/1-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek169/1-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:33	92903/92903	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:37:53%20GMT	https://www.playzone.vn/ban-phim-co-dareu-ek810-black.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-dareu-ek810-black.html	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:33	20394/20394	---M--	200	added ('OK')	image/jpeg	etag:%22611228f4-4faa%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek-810-87/EK810%20-%20Black/11547-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek-810-87/EK810%20-%20Black/11547-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:33	70220/70220	---M--	200	added ('OK')	image/png	etag:%22611228f4-1124c%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek-810-87/EK810%20-%20Black/11551-400x400.png	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek-810-87/EK810%20-%20Black/11551-400x400.png	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:36	105813/105813	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:37:56%20GMT	https://www.playzone.vn/ban-phim-co-dareu-ek810-queen.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-dareu-ek810-queen.html	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:36	16061/16061	---M--	200	added ('OK')	image/jpeg	etag:%2261122756-3ebd%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek-810-87/EK810%20-%20Queen/11548-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek-810-87/EK810%20-%20Queen/11548-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:36	71208/71208	---M--	200	added ('OK')	image/png	etag:%2261122756-11628%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek-810-87/EK810%20-%20Queen/11554-400x400.png	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek-810-87/EK810%20-%20Queen/11554-400x400.png	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:37	105553/105553	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:37:58%20GMT	https://www.playzone.vn/ban-phim-co-dareu-ek87-black.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-dareu-ek87-black.html	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:37	100503/100503	---M--	200	added ('OK')	image/png	etag:%22611228f4-18897%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek87/11484-400x400.png	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek87/11484-400x400.png	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:38	88329/88329	---M--	200	added ('OK')	image/png	etag:%22611228f4-15909%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek87/11483-400x400.png	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek87/11483-400x400.png	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:39	100357/100357	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:00%20GMT	https://www.playzone.vn/ban-phim-co-dareu-ek87-pink.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-dareu-ek87-pink.html	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:39	15221/15221	---M--	200	added ('OK')	image/jpeg	etag:%22611228f4-3b75%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek87/pink/122148316_2789549851366618_3266330813193081576_n-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek87/pink/122148316_2789549851366618_3266330813193081576_n-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:41	107027/107027	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:01%20GMT	https://www.playzone.vn/ban-phim-co-dareu-ek87-white.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-dareu-ek87-white.html	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:41	10403/10403	---M--	200	added ('OK')	image/jpeg	etag:%2261122016-28a3%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek87/white/58380_ban_phim_co_dareu_ek87_white_usb_led_xanh_3-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek87/white/58380_ban_phim_co_dareu_ek87_white_usb_led_xanh_3-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:41	12233/12233	---M--	200	added ('OK')	image/jpeg	etag:%2261122016-2fc9%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek87/white/58380_ban_phim_co_dareu_ek87_white_usb_led_xanh_brown_sw-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek87/white/58380_ban_phim_co_dareu_ek87_white_usb_led_xanh_brown_sw-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:43	115461/115461	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:03%20GMT	https://www.playzone.vn/ban-phim-co-dareu-ek87s-black.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-dareu-ek87s-black.html	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:43	25561/25561	---M--	200	added ('OK')	image/jpeg	etag:%22611228f4-63d9%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek87s/img1911-copy-1565251050689631425875-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek87s/img1911-copy-1565251050689631425875-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:43	19095/19095	---M--	200	added ('OK')	image/jpeg	etag:%22611228f4-4a97%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek87s/1-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek87s/1-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:45	120878/120878	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:05%20GMT	https://www.playzone.vn/ban-phim-co-dareu-ek880.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-dareu-ek880.html	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:45	25442/25442	---M--	200	added ('OK')	image/jpeg	etag:%2261122756-6362%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek880/img5542-copy-15235912288981743628963-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek880/img5542-copy-15235912288981743628963-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:45	14567/14567	---M--	200	added ('OK')	image/jpeg	etag:%2261122756-38e7%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek880/1-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek880/1-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:46	7629/7629	---M--	200	added ('OK')	image/jpeg	etag:%22611228f4-1dcd%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek861/1-200H0144012213-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek861/1-200H0144012213-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:46	113545/113545	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:07%20GMT	https://www.playzone.vn/ban-phim-co-khong-day-dareu-ek861.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-khong-day-dareu-ek861.html	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:47	72682/72682	---M--	200	added ('OK')	image/png	etag:%22611228f4-11bea%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek861/1-400x400.png	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek861/1-400x400.png	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:48	108690/108690	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:09%20GMT	https://www.playzone.vn/ban-phim-co-khong-day-dareu-ek871.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-khong-day-dareu-ek871.html	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:48	9126/9126	---M--	200	added ('OK')	image/jpeg	etag:%2261122726-23a6%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek871/1-200PF94223457-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek871/1-200PF94223457-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:48	14271/14271	---M--	200	added ('OK')	image/jpeg	etag:%2261122726-37bf%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek871/ceBFdvFJS7TEU-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek871/ceBFdvFJS7TEU-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:50	108098/108098	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:11%20GMT	https://www.playzone.vn/ban-phim-co-pbt-dareu-a87-summer.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-pbt-dareu-a87-summer.html	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:50	27394/27394	---M--	200	added ('OK')	image/jpeg	etag:%2261121fa0-6b02%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/a87%20summer/13489-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/a87%20summer/13489-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:50	101540/101540	---M--	200	added ('OK')	image/png	etag:%2261121fa0-18ca4%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/a87%20summer/13455-400x400.png	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/a87%20summer/13455-400x400.png	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:52	103281/103281	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:12%20GMT	https://www.playzone.vn/ban-phim-dareu-ck526s.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-dareu-ck526s.html	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:52	11522/11522	---M--	200	added ('OK')	image/jpeg	etag:%22611228f4-2d02%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ck526s/4-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ck526s/4-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:52	15057/15057	---M--	200	added ('OK')	image/jpeg	etag:%22611228f4-3ad1%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ck526s/1-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ck526s/1-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:54	103985/103985	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:14%20GMT	https://www.playzone.vn/ban-phim-dareu-lk135-chong-nuoc.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-dareu-lk135-chong-nuoc.html	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:54	15606/15606	---M--	200	added ('OK')	image/jpeg	etag:%22611228f4-3cf6%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/lk135/2-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/lk135/2-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:54	14425/14425	---M--	200	added ('OK')	image/jpeg	etag:%22611228f4-3859%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/lk135/1-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/lk135/1-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:56	105272/105272	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:16%20GMT	https://www.playzone.vn/ban-phim-co-dareu-ek815-104key.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-dareu-ek815-104key.html	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:56	30523/30523	---M--	200	added ('OK')	image/jpeg	etag:%22611228f4-773b%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek815/B1-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek815/B1-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:56	13331/13331	---M--	200	added ('OK')	image/jpeg	etag:%22611228f4-3413%22	https://www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek815/1-400x400.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/san%20pham/dare-u/ban-phim/ek815/1-400x400.jpg	(from https://www.playzone.vn/ban-phim-co-dareu)
21:37:58	142091/142091	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:18%20GMT	https://www.playzone.vn/index.php?route=product/category&path=277&limit=25	C:/My%20Web%20Sites/banphimco/www.playzone.vn/indexb70c.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:37:59	142091/142091	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:20%20GMT	https://www.playzone.vn/index.php?route=product/category&path=277&limit=50	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index6dfa.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:00	142091/142091	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:21%20GMT	https://www.playzone.vn/index.php?route=product/category&path=277&limit=75	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index40ff.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:02	142140/142140	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:22%20GMT	https://www.playzone.vn/index.php?route=product/category&path=277&limit=100	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index9a77.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:03	143102/143102	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:24%20GMT	https://www.playzone.vn/index.php?route=product/category&path=277&sort=p.date_added&order=DESC	C:/My%20Web%20Sites/banphimco/www.playzone.vn/indexbc04.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:05	143058/143058	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:26%20GMT	https://www.playzone.vn/index.php?route=product/category&path=277&sort=p.date_added&order=ASC	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index92df.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:06	142838/142838	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:27%20GMT	https://www.playzone.vn/index.php?route=product/category&path=277&sort=pd.name&order=ASC	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index5860.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:08	142882/142882	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:28%20GMT	https://www.playzone.vn/index.php?route=product/category&path=277&sort=pd.name&order=DESC	C:/My%20Web%20Sites/banphimco/www.playzone.vn/indexf7fd.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:10	142838/142838	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:30%20GMT	https://www.playzone.vn/index.php?route=product/category&path=277&sort=p.price&order=ASC	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index9dcc.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:11	142882/142882	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:32%20GMT	https://www.playzone.vn/index.php?route=product/category&path=277&sort=p.price&order=DESC	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index6ffe.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:13	88918/88918	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:34%20GMT	https://www.playzone.vn/index.php?route=product/category&path=277&sort=rating&order=DESC	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index76ca.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:15	88918/88918	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:35%20GMT	https://www.playzone.vn/index.php?route=product/category&path=277&sort=rating&order=ASC	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index176c.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:16	142838/142838	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:36%20GMT	https://www.playzone.vn/index.php?route=product/category&path=277&sort=p.model&order=ASC	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index5d6c.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:17	142882/142882	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:38%20GMT	https://www.playzone.vn/index.php?route=product/category&path=277&sort=p.model&order=DESC	C:/My%20Web%20Sites/banphimco/www.playzone.vn/indexd6e0.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:19	102853/102853	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:39%20GMT	https://www.playzone.vn/ban-phim-co-gskill-km570-red-brown-blue-switch.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-gskill-km570-red-brown-blue-switch.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:20	119033/119033	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:40%20GMT	https://www.playzone.vn/ban-phim-co-i-rock-k60m-rgb-cherry-switch.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-i-rock-k60m-rgb-cherry-switch.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:22	121330/121330	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:42%20GMT	https://www.playzone.vn/ban-phim-co-khong-day-newmen-gm610.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-khong-day-newmen-gm610.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:23	102496/102496	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:44%20GMT	https://www.playzone.vn/ban-phim-co-khong-day-pxn-k30-black.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-khong-day-pxn-k30-black.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:25	102694/102694	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:45%20GMT	https://www.playzone.vn/ban-phim-co-khong-day-pxn-k30-white-955186859.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-khong-day-pxn-k30-white-955186859.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:26	113632/113632	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:46%20GMT	https://www.playzone.vn/ban-phim-co-msi-gk80.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-msi-gk80.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:28	94948/94948	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:48%20GMT	https://www.playzone.vn/ban-phim-co-xep-hinh-i-rocks-ik76m-red-brown-blue-switch.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-xep-hinh-i-rocks-ik76m-red-brown-blue-switch.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:29	92388/92388	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:50%20GMT	https://www.playzone.vn/ban-phim-co-zowie-celerista-s-ii-1066037795.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-zowie-celerista-s-ii-1066037795.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:31	117412/117412	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:51%20GMT	https://www.playzone.vn/ban-phim-co-coolermaster-masterkeys-pro-l-rgb-crystal-edition.html	C:/My%20Web%20Sites/banphimco/www.playzone.vn/ban-phim-co-coolermaster-masterkeys-pro-l-rgb-crystal-edition.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:31	0/0	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:51%20GMT	https://www.playzone.vn/index.php?route=tool/nitro/getwidget&cachefile=MS1lYjVhMzkxZTFlNjgwMDkzYTU5ZDdiZGY3NmI5YWU5MS5odG1s&render_time=1.4758088588715	C:/My%20Web%20Sites/banphimco/www.playzone.vn/index9115.html	(from https://www.playzone.vn/index.php?route=product/category&path=277)
21:38:33	197703/197703	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:53%20GMT	https://www.playzone.vn/tai-nghe?page=2	C:/My%20Web%20Sites/banphimco/www.playzone.vn/tai-nghe4658.html	(from https://www.playzone.vn/tai-nghe)
21:38:34	149477/149477	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Aug%202021%2014:38:55%20GMT	https://www.playzone.vn/tai-nghe/somic	C:/My%20Web%20Sites/banphimco/www.playzone.vn/tai-nghe/somic.html	(from https://www.playzone.vn/tai-nghe)
21:38:34	3355/3355	---M--	200	added ('OK')	image/jpeg	etag:%2261122108-d1b%22	https://www.playzone.vn/image/cache/catalog/logo%20hang/somic/image014-150x150.jpg	C:/My%20Web%20Sites/banphimco/www.playzone.vn/image/cache/catalog/logo%20hang/somic/image014-150x150.jpg	(from https://www.playzone.vn/tai-nghe)
